stats_one_day_volume,stats_one_day_change,stats_one_day_sales,stats_one_day_average_price,stats_seven_day_volume,stats_seven_day_change,stats_seven_day_sales,stats_seven_day_average_price,stats_thirty_day_volume,stats_thirty_day_change,stats_thirty_day_sales,stats_thirty_day_average_price,stats_total_volume,stats_total_sales,stats_total_supply,stats_count,stats_num_owners,stats_average_price,stats_market_cap,stats_floor_price,slug,created_date,name
11.9416,-0.138070663,19,0.628505263,112.96038,-0.490163212,129,0.87566186,936.229811,-0.89984171,851,1.100152539,28780.80315,13718.0,7864,7864,5214,2.098032013,6886.204871,0.665,primeapeplanetpap,2021-12-28T14:47:19.031823,Prime Ape Planet PAP
0.233,-0.386680705,7,0.033285714,3.44548,-0.373387311,94,0.036654043,49.58178946,-0.782198277,872,0.05685985,1132.772579,11875.0,12345,12345,4028,0.095391375,452.4941553,0.0297,etherealswtf,2021-10-01T06:45:09.349685,ETHEREALS WTF
0.0,0.0,0,0.0,0.015,-0.811320755,2,0.0075,0.1922,-0.999015441,24,0.008008333,195.4064783,4353.0,3333,3333,1638,0.044890071,24.9975,0.004,minitaurs-reborn,2022-01-02T04:07:17.553281,Minitaurs Reborn
1.4907,-0.167950435,52,0.028667308,14.348309,-0.841280543,417,0.034408415,836.0443724,0.0,11190,0.074713527,836.0443724,11190.0,9999,9999,4076,0.074713527,344.0497403,0.017,0xazuki,2022-02-04T15:04:17.825528,0xAzuki
0.119,0.0,2,0.0595,0.5919,-0.448831362,11,0.053809091,4.6547,-0.766650005,98,0.047496939,61.60734273,829.0,3339,3339,872,0.074315251,179.6685545,0.037,house-of-warlords,2021-11-27T22:44:33.682810,House of Warlords
4.294,1.883814641,59,0.072779661,11.6716,-0.226933213,118,0.098911864,67.050683,0.133949805,494,0.135730128,5959.965858,13784.0,9995,9995,4387,0.432382897,988.6240847,0.0699,space-punks-club,2021-08-15T15:22:08.324911,SpacePunksClub
0.075,0.0,4,0.01875,0.256,-0.00621118,13,0.019692308,1.0969,-0.570287359,49,0.022385714,119.8657368,2693.0,9946,9946,1052,0.044510114,195.8596923,0.019,criminaldonkeys,2021-07-07T10:56:54.671632,Criminal Donkeys
133.9577565,-0.249622555,158,0.847833902,1806.556312,-0.488388878,2281,0.79200189,5452.143969,0.0,11520,0.473276386,5452.143969,11520.0,8888,8888,4242,0.473276386,7039.312802,0.719,degentoonz-collection,2022-02-15T22:08:54.841369,DEGEN TOONZ COLLECTION
0.566,-0.450485437,5,0.1132,9.677599,-0.768328294,79,0.122501253,612.8682302,0.0,1537,0.398743156,612.8682302,1537.0,1111,1111,548,0.398743156,136.0988923,0.1111,mindfulls,2022-01-31T22:59:00.408506,MindFulls
13.1747,-0.308755785,22,0.59885,249.2447667,-0.843555455,444,0.561362087,3229.007971,0.0,7276,0.443788891,3229.007971,7276.0,7777,7777,3020,0.443788891,4365.712952,0.368,skuxxversepass,2022-01-23T00:02:55.831563,SkuxxVerse Pass
86.39799572,0.719274827,1731,0.049912187,1203.748689,2.715672453,10780,0.111664999,2509.349595,-0.701399139,14593,0.171955704,63536.28782,107309.0,529,529,42716,0.592087223,59.07078447,0.0015,parallelalpha,2021-03-23T23:07:36.998798,Parallel Alpha
13.6999,-0.19840968,14,0.978564286,117.3587526,-0.52602585,101,1.161967848,1226.431374,-0.931891821,938,1.307496134,19450.15483,21352.0,9997,9997,4196,0.910928945,11616.19257,0.905,cryptoskulls,2019-05-18T07:52:12.172167,CryptoSkulls
0.05255,-0.341396165,16,0.003284375,0.38512,1.314186652,156,0.002468718,2.209604898,-0.600170735,608,0.003634219,2008.958216,30613.0,298078,298078,65234,0.06562435,735.8705087,0.00076,ethermon,2019-04-26T22:13:09.153813,Ethermon
3.6378,-0.276088514,16,0.2273625,20.3857,-0.13005758,86,0.237043023,129.01879,-0.76185508,443,0.291238804,2343.08852,7646.0,5000,5000,2412,0.306446314,1185.215116,0.22,zenapenft,2021-12-04T11:04:37.263910,ZenApe
2.6536,0.272160698,17,0.156094118,26.7681,-0.232263375,160,0.167300625,345.5876909,8.963865026,1864,0.185401122,380.2717909,2115.0,5555,5555,1899,0.179797537,929.3549719,0.1169,badbearsgenesis,2022-01-28T19:36:07.656063,Bad Bears Genesis
0.05,-0.840591724,1,0.05,3.39366,-0.515962424,36,0.094268333,18.4388689,-0.301447661,174,0.105970511,4908.799678,7809.0,5550,5550,2598,0.628607975,523.18925,0.049,ape-dao-remix,2021-09-16T07:39:51.225569,REMIX! Club
72.2886,-0.084299531,37,1.953745946,370.1168,-0.690305389,266,1.391416541,1565.219286,0.0,1490,1.050482742,1565.219286,1490.0,4000,4000,3172,1.050482742,5565.666165,1.64,llamaverse-genesis,2022-02-22T15:29:36.037454,Llamaverse Genesis
7.4706,1.223393519,64,0.116728125,25.0111479,-0.310630442,246,0.101671333,182.4268364,-0.857136164,1662,0.109763439,1522.113322,8273.0,10000,10000,4309,0.183985655,1016.713329,0.082,dreamlandgenesisproject,2021-12-20T10:34:40.905797,Dreamland Genesis
0.624,-0.659574468,3,0.208,19.2646,0.615615565,62,0.310719355,68.1518,-0.526177959,193,0.353118135,10111.82676,7479.0,5100,5100,2411,1.35202925,1584.66871,0.269,gen-dot-art,2021-08-27T12:20:51.628868,GEN.ART Membership
2.235,-0.458181818,4,0.55875,24.889,-0.414914598,24,1.037041667,322.346914,-0.374443047,356,0.90546886,844.8921831,992.0,18,18,1451,0.85170583,18.66675,0.0375,pixlverse-items,2021-11-28T11:33:20.404421,Pixlverse Items
1.054,0.829861111,29,0.036344828,5.04599,0.196653821,139,0.036302086,33.37556962,-0.920124318,714,0.046744495,451.2195072,4590.0,8765,8765,4285,0.098304904,318.1877867,0.03,white-rabbit-by-gate,2022-01-17T03:21:10.157121,White Rabbit by GATE
5.08142,-0.32219618,12,0.423451667,49.565239,-0.809179995,142,0.349050979,1008.680419,0.0,4409,0.228777596,1008.680419,4409.0,4444,4444,381,0.228777596,1551.18255,0.227,celestial-keys,2022-02-04T06:01:42.071799,Freaks N' Guilds - Celestial Keys
2.134,-0.51564947,9,0.237111111,34.17275,-0.365279948,133,0.25693797,342.0674099,-0.756607678,1089,0.314111488,3282.095147,13244.0,6642,6642,3821,0.247817513,1706.581996,0.21,kumo-x-world-residents,2021-11-10T11:13:43.195795,Kumo x World Residents
26.54547295,0.624599775,55,0.482644963,295.8446518,-0.657795188,557,0.531139411,1181.758447,9.440861524,3424,0.345139733,2214.977857,10403.0,8000,8000,2118,0.212917222,4249.115287,0.46,multiversevm,2021-09-21T12:40:02.667073,MultiverseVM
87.552,1.245383668,27,3.242666667,324.0828,-0.016045832,102,3.177282353,1489.05908,-0.530813142,417,3.570885084,12666.30336,4902.0,10000,10000,6811,2.583905215,31772.82353,3.5,jrny-club-official,2021-11-19T15:42:53.651240,JRNY CLUB OFFICIAL
9.666,1.098111569,14,0.690428571,72.6477989,-0.345167968,95,0.764713673,536.0984844,-0.815723097,677,0.791873684,4709.658708,7071.0,9090,9090,5314,0.666052709,6951.247284,0.486,linksdao,2021-12-31T15:27:34.731062,LinksDAO
0.0087,-0.817610063,1,0.0087,0.1533,-0.51038007,13,0.011792308,0.527299,0.16142596,54,0.009764796,1524.902529,11648.0,25212,25212,3660,0.130915396,297.3076615,0.0065,official-whales-game,2021-11-28T12:03:43.938441,Whales.Game
5.059,-0.715562802,4,1.26475,73.7389,0.314325182,68,1.084395588,354.6403,-0.751373869,258,1.374574806,1781.040249,1184.0,2703,2703,2296,1.504256967,2931.121275,1.22,nostalgia-by-ymh,2022-01-22T04:10:06.551068,Nostalgia by YMH
3.9541,0.168158587,60,0.065901667,20.6963,-0.342141524,415,0.049870602,60.98450999,0.0,1124,0.054256681,60.98450999,1124.0,7776,7776,1109,0.054256681,387.7938043,0.047,official-funky-flies,2022-02-14T02:33:32.547444,Funky Flies Official
0.0,0.0,0,0.0,0.0,-1.0,0,0.0,0.0092,-0.999764222,12,0.000766667,39.02899701,1515.0,7682,7682,2835,0.025761714,0.0,0.0008,onchaintarzan,2021-12-25T21:00:02.869488,OnChainTarzan
16.7738,-0.350514785,33,0.50829697,207.83562,-0.787260268,392,0.530192908,3009.996386,0.0,7027,0.428347287,3009.996386,7027.0,5555,5555,2128,0.428347287,2945.221605,0.449,hero-galaxy-heroes,2022-02-12T22:06:17.239253,Hero Galaxy: Heroes
6.0,-0.454545455,6,1.0,45.7,0.174807198,46,0.993478261,164.6,1.1096073,165,0.997575758,250.114,303.0,300,300,286,0.825458746,298.0434783,0.93,premint,2021-12-06T19:52:00.250833,PREMINT Creator Pass
0.428,2.642553191,19,0.022526316,2.3546,1.266653832,82,0.028714634,5.82669,-0.338137873,219,0.02660589,482.8031106,6326.0,9999,9999,3226,0.076320441,287.1176268,0.019,beastopia-pixelbeasts,2021-10-06T22:28:47.007125,PixelBeasts (Beastopia)
0.209,0.0,2,0.1045,1.559,-0.428288323,13,0.119923077,17.352699,-0.913100702,102,0.1701245,217.0401469,585.0,888,888,652,0.371008798,106.4916923,0.109,mekas-of-krupt-genesis,2022-01-20T19:39:36.774172,Mekas of Krupt - Genesis
0.0,-1.0,0,0.0,0.177599,-0.743724387,7,0.025371286,6.790839,-0.54239321,161,0.042179124,414.9523408,1635.0,9111,9111,4728,0.253793481,231.1577841,0.009,yat,2021-07-30T23:06:21.107921,Yat
2.259041532,3.007524449,42,0.053786703,9.242340532,0.538674979,183,0.050504593,269.6597134,0.0,2303,0.117090627,269.6597134,2303.0,10087,10087,7940,0.117090627,509.4398303,0.048,wgmi-studios-genesis,2022-02-05T19:53:51.882920,WGMI Studios
1.968,-0.718624003,10,0.1968,17.621962,0.394917272,94,0.187467681,81.07694061,-0.591278519,352,0.230332218,781.5011268,5530.0,10000,10000,2298,0.141320276,1874.676809,0.1469,citizens-of-bulliever-island,2021-08-12T11:15:22.467346,Citizens of Bulliever Island
2.929,-0.261453894,23,0.127347826,18.28475,-0.646278113,100,0.1828475,287.6106353,-0.824762914,1058,0.271843701,1991.156034,4475.0,6666,6666,2807,0.444951069,1218.861435,0.12,the-secret-society-xx-collection,2021-12-29T16:00:11.628961,THE SECRET SOCIETY XX Collection
0.35,-0.753694581,1,0.35,2.519,-0.398935789,7,0.359857143,19.38169,-0.661288006,55,0.352394364,85.27002982,374.0,1003,1003,702,0.227994732,360.9367143,0.369,floor-beta,2021-11-01T13:20:25.482498,Floor App Gen 2
0.099,-0.925981308,4,0.02475,6.4809999,-0.555630222,84,0.077154761,48.6732999,-0.638670157,601,0.080987188,10960.13569,30522.0,46169,46169,3473,0.359089696,3562.158147,0.023,wizards-dragons-game-v2,2021-12-01T02:31:15.446966,Wizards & Dragons Game (WnD)
9.0858,0.172815283,21,0.432657143,127.81259,-0.548643854,235,0.543883362,604.4128285,0.28459258,1541,0.392221174,2347.683782,8789.0,4444,4444,1944,0.267116143,2417.017659,0.434,dystoapez-official,2021-12-29T00:19:06.668178,Dysto Apez Official
0.14299,-0.569307229,5,0.028598,0.93299,-0.622662189,32,0.029155938,11.299733,-0.773304042,213,0.05305039,4952.025856,14938.0,10000,10000,3990,0.331505279,291.559375,0.02899,monkeybet,2021-08-28T14:10:40.164023,Monkey Bet DAO
14.49269123,-0.125930073,33,0.439172462,64.15249123,-0.025223394,160,0.40095307,374.9205195,-0.7214371,932,0.402275236,2342.183091,11270.0,10000,10000,3365,0.207824587,4009.530702,0.289,rebelbots,2021-08-01T07:56:46.578842,Rebel Bots
1.265,-0.565888813,13,0.097307692,12.9124969,-0.43402856,130,0.099326899,77.29301589,-0.867169195,836,0.092455761,659.1837606,4319.0,10000,10000,3337,0.152624163,993.2689923,0.07,chainsnft,2022-01-05T19:21:30.103389,Chains NFT
0.188,0.0,2,0.094,3.6714,-0.208944485,22,0.166881818,30.64967516,-0.703984916,205,0.149510611,329.7091117,2099.0,4444,4444,1372,0.157079138,741.6228,0.079,ballerbearsnft,2021-12-08T02:42:48.105507,Baller Bears NFT
22.8029,0.25228733,14,1.628778571,108.6875,-0.736084313,63,1.725198413,911.68069,-0.617256624,616,1.48000112,6555.286029,8019.0,3874,3874,165,0.817469264,6683.418651,1.76,critterznft,2021-12-22T15:55:17.513453,Genesis Critterz
0.0807,-0.416907514,6,0.01345,0.9551,-0.815574324,42,0.022740476,11.34676,1.003665901,443,0.025613454,1098.296529,7904.0,9999,9999,1957,0.13895452,227.3820214,0.0158,zombiecat,2021-10-07T18:03:20.789071,ZombieCats
0.415,-0.729023833,7,0.059285714,5.517,2.448125,110,0.050154545,16.09379,0.966878911,338,0.047614763,302.3641486,4471.0,9999,9999,2616,0.067627857,501.4953,0.06,osiris-cosmic-kids,2021-07-31T02:26:32.471422,Osiris Cosmic Kids
0.09,-0.601769912,1,0.09,1.871,-0.5269399,21,0.089095238,22.78029,-0.467477751,206,0.110583932,320.7955062,2133.0,10000,10000,1683,0.150396393,890.952381,0.06999,starlink-pixelnauts,2021-11-17T16:00:50.518381,Starlink PixelNauts
22.2396,-0.524227605,14,1.588542857,114.8367,-0.144803381,75,1.531156,445.465513,-0.501234841,303,1.470183211,4462.206213,10403.0,6942,6942,2843,0.428934559,10629.28495,1.5,jenkins-the-valet,2021-08-04T01:37:38.385193,Jenkins the Valet: The Writer's Room
1.6478,-0.516774194,7,0.2354,29.98699,0.044992142,107,0.280252243,151.0974119,-0.218006914,461,0.327760113,4871.378541,8212.0,9999,9999,3646,0.593202453,2802.242178,0.19,partydegenerates,2021-10-17T18:40:10.900270,Party Degenerates
4.695,2.237931034,3,1.565,13.893,-0.748992755,8,1.736625,362.9872894,0.0,228,1.592049515,362.9872894,228.0,444,444,392,1.592049515,771.0615,1.68,zooversegenesis,2022-02-07T09:37:43.260773,Zooverse Genesis
0.851,-0.250022032,13,0.065461538,30.49209998,28.4183309,346,0.088127457,38.33899998,0.822227879,523,0.073305927,871.8233526,7319.0,9999,9999,2968,0.119117824,881.1864384,0.059,northern-guilds-guild-of-thor,2021-09-27T17:46:49.133116,Northern Guilds - Guild of Thor
4.244136553,0.588374459,11,0.385830596,16.83802655,-0.023389911,50,0.336760531,157.5566246,-0.684667645,280,0.562702231,684.5616823,1243.0,2499,2499,1903,0.550733453,841.5645671,0.3899,alfa-pass,2021-11-11T13:46:07.087514,Alfa Pass
9.5938,2.745822271,92,0.104280435,16.5127,-0.016105583,175,0.094358286,70.201879,-0.830895123,649,0.108169305,3659.239972,15570.0,9000,9000,3504,0.235018624,849.2245714,0.086,cosmiclabs,2021-11-06T12:01:56.228478,Cosmic Labs
0.422,0.091849935,6,0.070333333,3.882084,-0.867094652,52,0.074655462,33.0914729,0.0,333,0.099373792,33.0914729,333.0,2417,2417,891,0.099373792,180.4422505,0.07,valiant-universe-punk-mambo,2022-02-20T16:07:44.503575,Valiant Universe Punk Mambo
1.75,-0.412159893,4,0.4375,18.006,-0.4487121,39,0.461692308,120.43089,-0.686738851,232,0.519098664,3357.849698,2816.0,3,3,5040,1.192418217,1.385076923,0.46,cdao,2021-11-01T20:14:47.751838,CityDAO Citizenship
0.0,-1.0,0,0.0,7.059,-0.170505288,5,1.4118,27.99905,-0.699041738,20,1.3999525,2323.572286,518.0,2878,2878,1318,4.485660785,4063.1604,1.25,cryptocitizensofficial,2021-12-06T23:59:15.686803,Crypto Citizens
1.5,-0.319727891,1,1.5,13.915,-0.532704003,7,1.987857143,463.90649,21.22763593,268,1.730994366,484.7771976,316.0,820,820,742,1.534105056,1630.042857,1.6,gm-token,2022-01-06T21:11:32.035783,gm token
0.0,-1.0,0,0.0,0.0239,0.0,4,0.005975,0.192,1.913505311,12,0.016,93.96528086,1402.0,19601,19601,865,0.067022312,117.115975,0.0009,word,2020-01-12T18:07:15.271486,WORD
0.5883,0.175424575,18,0.032683333,3.5515,-0.781783081,101,0.035163366,35.39333169,-0.741105967,686,0.051593778,267.4981263,3790.0,5547,5547,2065,0.070579981,195.0511931,0.028,glizzygang-v2,2022-01-03T03:53:54.686836,GlizzyGang V2
0.451,-0.201769912,4,0.11275,5.4349,-0.514736738,39,0.13935641,41.84158999,-0.790497382,288,0.145283299,581.4849209,1814.0,5998,5998,3656,0.320553981,835.8597487,0.1,metaclubbers,2021-12-10T16:43:30.975867,Metaclubbers
6.61,-0.589950372,3,2.203333333,50.58142,0.214585665,24,2.107559167,219.752016,0.0,116,1.894413931,219.752016,116.0,1111,1111,632,1.894413931,2341.498234,2.39,svcc-gg,2022-02-05T15:31:48.590982,SVCC Golden Gamblers
3.799,-0.072509766,5,0.7598,70.7079,-0.146341935,57,1.240489474,315.65599,2.744126863,362,0.871977873,399.9629597,405.0,2234,2234,1302,0.987562863,2771.253484,0.71,ethereum-towers,2022-01-29T13:17:10.075825,Ethereum Towers
3.35,1.005988024,10,0.335,11.819,0.29693844,25,0.47276,52.43389,-0.803055175,99,0.529635253,606.9063926,1409.0,2304,2304,1106,0.430735552,1089.23904,0.41,metazoo-games-tokens,2021-11-29T16:07:15.119610,MetaZoo Games Tokens
6.16616,0.061381585,16,0.385385,64.434679,0.214229728,175,0.368198166,355.1152767,-0.51652599,965,0.367995105,1321.584468,5267.0,11111,11111,4286,0.250917879,4091.049819,0.379,sandvegascasinoclub-official,2021-12-27T21:50:31.028688,SandVegasCasinoClub Official
1.07,-0.333333333,9,0.118888889,5.011,-0.936724348,44,0.113886364,325.4837442,2.161914334,1138,0.286013835,428.4225685,1449.0,1000,1000,372,0.295667749,113.8863636,0.1,cyber-keys-nft,2022-01-28T11:11:56.299282,Cyber Keys NFT
0.539098999,1.049813874,6,0.089849833,1.725096999,-0.479734303,20,0.08625485,12.154297,-0.82230947,114,0.10661664,10548.08292,12846.0,8888,8888,1824,0.821118085,766.6331064,0.09,n-project,2021-09-03T15:29:35.450281,The n project
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,218.9189,40.12703,145,145,2955,5.45564673,0.0,19.5,unisocks,2019-09-24T17:49:21.757338,Unisocks
0.6163,0.776080692,18,0.034238889,4.7891,0.075363729,102,0.046951961,441.7065091,0.0,3503,0.126093779,441.7065091,3503.0,5432,5432,3531,0.126093779,255.043051,0.032,donutshop,2022-02-05T19:28:54.228852,DonutShop
0.992,4.835294118,9,0.110222222,3.2199,-0.5426077,26,0.123842308,57.45711487,-0.238831418,520,0.110494452,382.6445539,2386.0,7760,7760,2242,0.160370727,961.0163077,0.11,forever-fomo-duck-squad,2021-09-17T10:49:10.748463,Forever Fomo Duck Squad
4.3937,-0.165378113,64,0.068651563,18.13673,-0.785936474,360,0.050379806,780.5326381,0.0,7773,0.10041588,780.5326381,7773.0,6666,6666,2367,0.10041588,335.8317838,0.035,liquidmetal,2022-02-16T02:41:31.674866,LIQUID METAL by TRIPLE SIX
1.2855,-0.562519994,9,0.142833333,22.8728599,-0.757963532,110,0.20793509,194.3390489,3.064103504,912,0.213091062,288.9532048,1704.0,7780,7780,1747,0.169573477,1617.735,0.16,bad-baby-dinos,2021-10-15T11:02:07.834716,Bad Baby Dinos
0.0,-1.0,0,0.0,1.1964,-0.772209697,33,0.036254545,91.82970221,0.0,1163,0.078959331,91.82970221,1163.0,3151,3151,905,0.078959331,114.2380727,0.0299,cnk-world-by-cookies-n-kicks,2022-02-09T01:06:42.357226,CNK World by Cookies N Kicks
0.985,-0.68624932,4,0.24625,15.84533543,-0.866228142,50,0.316906709,143.1894754,44.33751557,476,0.300818226,179.948604,967.0,1510,1510,443,0.186089559,478.52913,0.25,creepycreams,2021-10-13T21:07:04.698646,Creepy Creams: Alpha Wave
13.66,-0.723996355,9,1.517777778,176.28729,-0.392107511,92,1.916166196,1553.473689,-0.626058826,606,2.563487936,5707.800079,1825.0,10500,10500,3345,3.127561687,20119.74505,0.89,fluf-world-burrows,2022-01-19T21:15:40.852884,FLUF World: Burrows
9.7,0.0,3,3.233333333,23.4,-0.26806381,7,3.342857143,136.2299,-0.738486627,41,3.322680488,1861.395399,480.0,408,408,360,3.877907081,1363.885714,3.8,mobland-genesis-synr-pass,2021-12-01T19:21:03.287241,Mobland Genesis SYNR Pass
25.869,0.143037673,13,1.989923077,309.15065,-0.356352074,150,2.061004333,1587.279773,-0.235109813,876,1.811963211,10223.91483,7454.0,5555,5555,3974,1.37160113,11448.87907,1.965,projectnanopass,2021-12-12T08:48:47.784739,Project NANOPASS
2.345,0.3883955,2,1.1725,9.087,-0.646530263,17,0.534529412,93.6337,-0.208228517,157,0.596392994,211.89219,426.0,1251,1251,584,0.497399507,668.6962941,0.447,elysiumclubnft,2022-01-26T05:18:34.754157,ElysiumClubNFT
0.0,-1.0,0,0.0,0.519,-0.646457766,3,0.173,5.055,-0.820682048,27,0.187222222,322.9188733,1703.0,1000,1000,481,0.189617659,173.0,0.15,apes3d,2021-05-19T15:19:01.612104,Apes 3D
0.37288,0.586723404,9,0.041431111,2.17153,0.075867023,66,0.03290197,8.578317999,-0.956799188,231,0.037135576,295.7823737,5870.0,5000,5000,2254,0.05038882,164.5098485,0.024,citizenz-nft,2021-11-27T17:17:32.768176,Citizenz Genesis
2.275,0.936170213,7,0.325,15.2287,-0.191124449,36,0.423019444,67.86,-0.089895913,164,0.413780488,251.5779142,495.0,2500,2500,876,0.50823821,1057.548611,0.31,immortalmonks,2021-12-16T04:27:39.674131,Immortal Monks
0.21,-0.834326788,4,0.0525,2.510055556,0.966357662,52,0.048270299,20.09493556,-0.793485462,203,0.09898983,409.1903711,2075.0,5555,5555,2644,0.197200179,268.1415117,0.05,juniorpunksnft,2021-12-17T04:58:35.039503,Junior Punks
1.325402,-0.869404369,15,0.088360133,61.445702,-0.711882871,189,0.325109534,594.508736,-0.8237533,1392,0.427089609,12121.71262,21926.0,56,56,7359,0.552846512,18.20613393,0.07,frontiergame,2021-09-03T07:04:59.227121,Frontier Game
0.0,-1.0,0,0.0,15.13,-0.822113011,5,3.026,192.52399,-0.385384934,61,3.156130984,505.7671899,126.0,315,315,218,4.014025317,953.19,2.69,worldwidewebbitems,2022-01-05T23:22:32.699685,Worldwide Webb Items
0.03996,0.0,1,0.03996,4.2769399,-0.534988765,6,0.712823317,56.0678609,0.372328689,64,0.876060327,2194.335415,1195.0,16875,16875,7404,1.836263946,12028.89347,0.03996,urbit-id,2019-04-26T22:13:07.714868,Urbit ID
0.263,0.0,3,0.087666667,2.2492,-0.685848348,21,0.107104762,69.95327115,0.067567458,242,0.289063104,240.0065857,1558.0,1500,1500,737,0.154047873,160.6571429,0.085,digidragonzofficial,2021-11-29T08:28:32.428865,Digi Dragonz
0.0,0.0,0,0.0,1.5,0.0,1,1.5,3.25,-0.804982815,3,1.083333333,416.3662111,294.0,182,182,91,1.416211602,273.0,1.75,madebymegan,2021-01-19T01:38:51.942173,CryptoClimates
7.9916,0.503678477,48,0.166491667,154.4699032,-0.06057815,1103,0.140045243,645.1743155,0.0,4825,0.133714884,645.1743155,4825.0,8000,8000,874,0.133714884,1120.361945,0.079,internet-game-token,2022-02-15T13:30:00.664853,Internet Game Token
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,15,1,0.0,0.0,,xdp-ai,2021-07-27T08:42:54.315705,BaseBit
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4,1,0.0,0.0,0.01,syntheticbiology,2021-12-03T16:17:19.564971,Synthetic Biology
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.3,4.0,126,126,4,0.075,0.0,0.01,mathematical-volumetric-graphics-of-coins,2021-05-09T17:26:16.430386,Mathematical Volumetric Graphics of Coins
0.0,0.0,0,0.0,0.0,-1.0,0,0.0,0.006,0.0,1,0.006,0.7117,46.0,100,100,32,0.015471739,0.0,0.01,emergent-biological-events,2021-03-26T10:41:04.807133,Biological Revelations
